id_venda;sk_cliente;sk_produto;canal_venda;campanha;data_venda;quantidade;desconto
1321;22;101;whatsapp;sem campanha;2024-01-02;1;0.0
1322;23;105;whatsapp;24 horas pela metade do preço;2024-01-07;1;0.5
1323;84;104;loja;sem campanha;2024-01-18;1;0.0
1324;88;105;loja;sem campanha;2024-01-10;1;0.0
1325;66;103;loja;compre dois e leve 3;2024-01-07;2;0.0
1326;44;101;instagram;sem campanha;2024-01-22;1;0.0
1327;57;100;instagram;24 horas pela metade do preço;2024-01-06;1;0.5
1328;10;101;loja;compre dois e leve 3;2024-01-11;2;0.0
1329;90;100;instagram;24 horas pela metade do preço;2024-01-18;1;0.5
1330;16;101;site;sem campanha;2024-01-22;1;0.0
1331;99;106;whatsapp;sem campanha;2024-01-14;1;0.0
1332;4;106;whatsapp;24 horas pela metade do preço;2024-01-21;1;0.5
1333;66;105;site;compre dois e leve 3;2024-01-05;2;0.0
1334;23;108;whatsapp;sem campanha;2024-01-05;1;0.0
1335;55;104;whatsapp;sem campanha;2024-01-08;1;0.0
1336;42;102;instagram;sem campanha;2024-01-20;1;0.0
1337;99;107;whatsapp;sem campanha;2024-01-08;1;0.0
1338;83;104;instagram;24 horas pela metade do preço;2024-01-05;1;0.5
1339;53;100;instagram;sem campanha;2024-01-03;1;0.0
1340;11;100;whatsapp;24 horas pela metade do preço;2024-01-24;1;0.5
1341;65;108;site;24 horas pela metade do preço;2024-01-22;1;0.5
1342;28;102;instagram;sem campanha;2024-01-11;1;0.0
1343;68;100;site;compre dois e leve 3;2024-01-23;2;0.0
1344;63;104;site;sem campanha;2024-01-11;1;0.0
1345;75;105;site;compre dois e leve 3;2024-01-11;2;0.0
1346;29;106;instagram;sem campanha;2024-01-12;1;0.0
1347;61;105;instagram;24 horas pela metade do preço;2024-01-15;1;0.5
1348;30;100;site;sem campanha;2024-01-18;1;0.0
1349;17;104;instagram;24 horas pela metade do preço;2024-01-12;1;0.5
1350;55;104;site;sem campanha;2024-01-23;1;0.0
1351;96;104;site;sem campanha;2024-01-20;1;0.0
1352;17;102;site;24 horas pela metade do preço;2024-01-25;1;0.5
1353;78;102;whatsapp;24 horas pela metade do preço;2024-01-19;1;0.5
1354;79;103;instagram;24 horas pela metade do preço;2024-01-24;1;0.5
1355;31;104;site;sem campanha;2024-01-12;1;0.0
1356;37;102;instagram;compre dois e leve 3;2024-01-21;2;0.0
1357;31;100;whatsapp;compre dois e leve 3;2024-01-24;2;0.0
1358;59;101;instagram;sem campanha;2024-01-19;1;0.0
1359;98;102;loja;compre dois e leve 3;2024-01-07;2;0.0
1360;23;104;loja;24 horas pela metade do preço;2024-01-13;1;0.5
1361;69;106;instagram;24 horas pela metade do preço;2024-01-17;1;0.5
1362;76;108;whatsapp;sem campanha;2024-01-18;1;0.0
1363;76;102;whatsapp;24 horas pela metade do preço;2024-01-16;1;0.5
1364;65;107;instagram;sem campanha;2024-01-22;1;0.0
1365;31;100;loja;24 horas pela metade do preço;2024-01-06;1;0.5
1366;74;104;loja;24 horas pela metade do preço;2024-01-21;1;0.5
1367;27;108;site;sem campanha;2024-01-19;1;0.0
1368;52;103;loja;compre dois e leve 3;2024-01-04;2;0.0
1369;48;106;site;24 horas pela metade do preço;2024-01-13;1;0.5
1370;77;100;site;sem campanha;2024-01-24;1;0.0
1371;24;104;loja;compre dois e leve 3;2024-01-12;2;0.0
1372;53;108;site;sem campanha;2024-01-03;1;0.0
1373;80;107;loja;sem campanha;2024-01-03;1;0.0
1374;60;100;whatsapp;sem campanha;2024-01-08;1;0.0
1375;6;101;loja;sem campanha;2024-01-17;1;0.0
1376;80;107;loja;sem campanha;2024-01-03;1;0.0
1377;82;108;site;24 horas pela metade do preço;2024-01-06;1;0.5
1378;51;105;instagram;sem campanha;2024-01-04;1;0.0
1379;8;103;loja;compre dois e leve 3;2024-01-05;2;0.0
1380;54;107;instagram;sem campanha;2024-01-19;1;0.0
1381;65;106;site;24 horas pela metade do preço;2024-01-18;1;0.5
1382;36;105;whatsapp;24 horas pela metade do preço;2024-01-07;1;0.5
1383;40;104;instagram;sem campanha;2024-01-13;1;0.0
1384;92;104;whatsapp;sem campanha;2024-01-02;1;0.0
1385;5;100;whatsapp;compre dois e leve 3;2024-01-04;2;0.0
1386;38;106;loja;24 horas pela metade do preço;2024-01-02;1;0.5
1387;98;102;instagram;sem campanha;2024-01-06;1;0.0
1388;23;104;instagram;24 horas pela metade do preço;2024-01-27;1;0.5
1389;31;104;instagram;sem campanha;2024-01-27;1;0.0
1390;56;104;site;sem campanha;2024-01-15;1;0.0
1391;12;108;instagram;compre dois e leve 3;2024-01-12;2;0.0
1392;51;108;loja;sem campanha;2024-01-09;1;0.0
1393;39;104;loja;sem campanha;2024-01-04;1;0.0
1394;36;107;whatsapp;sem campanha;2024-01-01;1;0.0
1395;82;100;whatsapp;compre dois e leve 3;2024-01-11;2;0.0
1396;92;103;whatsapp;sem campanha;2024-01-20;1;0.0
1397;73;102;whatsapp;sem campanha;2024-01-27;1;0.0
1398;45;102;loja;sem campanha;2024-01-03;1;0.0
1399;16;104;whatsapp;sem campanha;2024-01-12;1;0.0
1400;5;106;whatsapp;24 horas pela metade do preço;2024-01-01;1;0.5
1401;2;104;site;compre dois e leve 3;2024-01-22;2;0.0
1402;82;101;loja;24 horas pela metade do preço;2024-01-19;1;0.5
1403;81;100;site;sem campanha;2024-01-09;1;0.0
1404;95;106;whatsapp;24 horas pela metade do preço;2024-01-09;1;0.5
1405;78;108;whatsapp;24 horas pela metade do preço;2024-01-23;1;0.5
1406;52;102;loja;24 horas pela metade do preço;2024-01-17;1;0.5
1407;28;102;site;sem campanha;2024-01-12;1;0.0
1408;38;102;site;sem campanha;2024-01-18;1;0.0
1409;42;100;site;sem campanha;2024-01-05;1;0.0
1410;42;103;site;compre dois e leve 3;2024-01-08;2;0.0
1411;29;104;site;compre dois e leve 3;2024-01-14;2;0.0
1412;24;100;whatsapp;24 horas pela metade do preço;2024-01-20;1;0.5
1413;45;107;whatsapp;sem campanha;2024-01-21;1;0.0
1414;77;103;site;sem campanha;2024-01-27;1;0.0
1415;2;100;site;24 horas pela metade do preço;2024-01-23;1;0.5
1416;83;100;instagram;compre dois e leve 3;2024-01-17;2;0.0
1417;35;103;loja;sem campanha;2024-01-11;1;0.0
1418;62;108;site;sem campanha;2024-01-21;1;0.0
1419;15;108;whatsapp;sem campanha;2024-01-12;1;0.0
1420;1;106;whatsapp;sem campanha;2024-01-06;1;0.0
1421;62;100;instagram;24 horas pela metade do preço;2024-01-12;1;0.5
1422;70;106;site;24 horas pela metade do preço;2024-01-04;1;0.5
1423;93;103;whatsapp;sem campanha;2024-01-18;1;0.0
1424;16;103;loja;sem campanha;2024-01-27;1;0.0
1425;11;101;instagram;24 horas pela metade do preço;2024-01-18;1;0.5
1426;37;106;instagram;sem campanha;2024-01-01;1;0.0
1427;28;100;instagram;sem campanha;2024-01-11;1;0.0
1428;55;108;instagram;24 horas pela metade do preço;2024-01-20;1;0.5
1429;99;103;instagram;compre dois e leve 3;2024-01-18;2;0.0
1430;9;100;whatsapp;sem campanha;2024-01-12;1;0.0
1431;33;102;loja;sem campanha;2024-01-16;1;0.0
1432;95;100;whatsapp;sem campanha;2024-01-05;1;0.0
1433;76;103;site;24 horas pela metade do preço;2024-01-09;1;0.5
1434;28;107;instagram;compre dois e leve 3;2024-01-26;2;0.0
1435;84;105;instagram;sem campanha;2024-01-02;1;0.0
1436;10;103;site;24 horas pela metade do preço;2024-01-12;1;0.5
1437;53;103;whatsapp;sem campanha;2024-01-07;1;0.0
1438;29;104;site;24 horas pela metade do preço;2024-01-03;1;0.5
1439;90;104;site;sem campanha;2024-01-10;1;0.0
1440;66;108;loja;compre dois e leve 3;2024-01-26;2;0.0
1441;29;108;instagram;compre dois e leve 3;2024-01-01;2;0.0
1442;31;107;instagram;compre dois e leve 3;2024-01-04;2;0.0
1443;54;108;site;sem campanha;2024-01-17;1;0.0
1444;38;108;loja;sem campanha;2024-01-03;1;0.0
1445;48;100;whatsapp;24 horas pela metade do preço;2024-01-27;1;0.5
1446;98;104;site;sem campanha;2024-01-18;1;0.0
1447;13;102;instagram;sem campanha;2024-01-12;1;0.0
1448;42;106;instagram;compre dois e leve 3;2024-01-05;2;0.0
1449;92;103;whatsapp;24 horas pela metade do preço;2024-01-26;1;0.5
1450;30;108;site;24 horas pela metade do preço;2024-01-18;1;0.5
1451;6;105;instagram;compre dois e leve 3;2024-01-21;2;0.0
1452;57;103;loja;24 horas pela metade do preço;2024-01-16;1;0.5
1453;77;107;site;compre dois e leve 3;2024-01-18;2;0.0
1454;18;104;whatsapp;compre dois e leve 3;2024-01-19;2;0.0
1455;30;102;instagram;sem campanha;2024-01-12;1;0.0
1456;91;102;instagram;compre dois e leve 3;2024-01-10;2;0.0
1457;75;104;instagram;sem campanha;2024-01-16;1;0.0
1458;33;103;instagram;compre dois e leve 3;2024-01-17;2;0.0
1459;69;103;instagram;sem campanha;2024-01-16;1;0.0
1460;92;100;whatsapp;sem campanha;2024-01-20;1;0.0
1461;71;105;site;compre dois e leve 3;2024-01-21;2;0.0
1462;72;103;site;compre dois e leve 3;2024-01-09;2;0.0
1463;84;107;site;24 horas pela metade do preço;2024-01-11;1;0.5
1464;72;106;site;sem campanha;2024-01-04;1;0.0
1465;27;107;site;sem campanha;2024-01-12;1;0.0
1466;56;100;site;24 horas pela metade do preço;2024-01-26;1;0.5
1467;16;101;instagram;sem campanha;2024-01-14;1;0.0
1468;41;101;whatsapp;sem campanha;2024-01-24;1;0.0
1469;13;106;site;compre dois e leve 3;2024-01-27;2;0.0
1470;29;103;site;compre dois e leve 3;2024-01-20;2;0.0
1471;91;108;site;sem campanha;2024-01-09;1;0.0
1472;61;106;whatsapp;sem campanha;2024-01-05;1;0.0
1473;3;104;loja;24 horas pela metade do preço;2024-01-06;1;0.5
1474;90;108;site;sem campanha;2024-01-19;1;0.0
1475;66;108;whatsapp;sem campanha;2024-01-11;1;0.0
1476;25;105;site;compre dois e leve 3;2024-01-14;2;0.0
1477;41;105;loja;sem campanha;2024-01-26;1;0.0
1478;49;104;site;sem campanha;2024-01-21;1;0.0
1479;38;100;loja;sem campanha;2024-01-04;1;0.0
1480;70;103;instagram;sem campanha;2024-01-11;1;0.0
1481;99;100;instagram;compre dois e leve 3;2024-01-08;2;0.0
1482;55;103;loja;sem campanha;2024-01-26;1;0.0
1483;79;108;site;compre dois e leve 3;2024-01-21;2;0.0
1484;54;102;loja;sem campanha;2024-01-07;1;0.0
1485;99;100;whatsapp;24 horas pela metade do preço;2024-01-11;1;0.5
1486;44;105;whatsapp;sem campanha;2024-01-10;1;0.0
1487;5;107;loja;sem campanha;2024-01-12;1;0.0
1488;83;102;whatsapp;sem campanha;2024-01-17;1;0.0
1489;10;105;loja;compre dois e leve 3;2024-01-03;2;0.0
1490;5;102;whatsapp;24 horas pela metade do preço;2024-01-15;1;0.5
1491;45;108;instagram;24 horas pela metade do preço;2024-01-02;1;0.5
1492;18;106;whatsapp;sem campanha;2024-01-09;1;0.0
1493;55;105;site;sem campanha;2024-01-22;1;0.0
1494;75;104;whatsapp;sem campanha;2024-01-03;1;0.0
1495;31;108;loja;24 horas pela metade do preço;2024-01-27;1;0.5
1496;10;100;instagram;sem campanha;2024-01-21;1;0.0
1497;49;103;whatsapp;sem campanha;2024-01-24;1;0.0
1498;63;107;instagram;sem campanha;2024-01-01;1;0.0
1499;32;105;whatsapp;24 horas pela metade do preço;2024-01-13;1;0.5
1500;72;107;site;sem campanha;2024-01-09;1;0.0
1501;48;101;instagram;24 horas pela metade do preço;2024-01-18;1;0.5
